date,name,ath_country,value,specialty
2006-11-30,Aksel-Lund Svindal,NO,100,Giant Slalom
2006-11-30,Marco Sullivan,US,10,Downhill
2006-11-30,Jan Hudec,CA,0,Downhill
2006-11-30,Markus Larsson,SE,0,Slalom
2006-11-30,Andrej Krizaj,SK,0,Combined
2006-11-30,Giorgio Rocca,IT,0,Slalom
2006-11-30,Andrej Sporn,SK,11,Super G
2006-11-30,Stefan Georgiev,BG,0,Combined
2006-11-30,Christoph Dreier,AT,12,Combined
2006-11-30,Werner Heel,IT,0,Downhill
2006-11-30,Ivan Heimschild,SK,0,Combined
2006-11-30,Adrien Theaux,FR,0,Combined
2006-11-30,Hubertus von Hohenlohe,MX,0,Combined
2006-11-30,Christoph Gruber,AT,13,Downhill
2006-11-30,Alexander Koll,AT,0,Slalom
2006-11-30,Hermann Maier,AT,0,Downhill
2006-11-30,Didier Cuche,CH,0,Downhill
2006-11-30,Carlo Janka,CH,0,Giant Slalom
2006-11-30,Pierre Paquin,FR,24,Combined
2006-11-30,Patrick Staudacher,IT,15,Downhill
2006-11-30,Bernhard Matti,CH,0,Combined
2006-11-30,Francois Bourque,CA,22,Giant Slalom
2006-11-30,Stefan Kogler,DE,0,Combined
2006-11-30,Steven Nyman,US,20,Downhill
2006-11-30,Erik Guay,CA,0,Downhill
2006-11-30,Alexandr Horoshilov,RU,0,Combined
2006-11-30,Bode Miller,US,0,Downhill
2006-11-30,Alwin De Quartel,NL,0,Combined
2006-11-30,Lars Elton Myhre,NO,18,Combined
2006-11-30,Jens Byggmark,SE,16,Slalom
2006-11-30,Oscar Andersson,SE,0,Slalom
2006-11-30,Michael Walchhofer,AT,0,Downhill
2006-11-30,John Kucera,CA,0,Super G
2006-11-30,Christof Innerhofer,IT,0,Combined
2006-11-30,Ryan Semple,CA,0,Combined
2006-11-30,Julien Lizeroux,FR,0,Slalom
2006-11-30,Marc Bottollier,FR,0,Downhill
2006-11-30,Andrew Weibrecht,US,0,Combined
2006-11-30,Jonathon Brauer,AU,0,Combined
2006-11-30,Tobias Gruenenfelder,CH,0,Downhill
2006-11-30,Kurt Sulzenbacher,IT,0,Downhill
2006-11-30,Stefan Guay,CA,0,Super G
2006-11-30,Beat Feuz,CH,0,Downhill
2006-11-30,Akira Sasaki,JP,0,Slalom
2006-11-30,Ambrosi Hoffmann,CH,0,Downhill
2006-11-30,Hannes Reichelt,AT,0,Giant Slalom
2006-11-30,Bruno Kernen,CH,0,Downhill
2006-11-30,Rok Perko,SK,0,Downhill
2006-11-30,TJ Lanning,US,0,Super G
2006-11-30,Scott Macartney,US,0,Downhill
2006-11-30,Michael Gufler,IT,0,Super G
2006-11-30,Steve Missillier,FR,0,Giant Slalom
2006-11-30,Stephan Keppler,DE,0,Super G
2006-11-30,Jouni Pellinen,FI,0,Super G
2006-11-30,Andrej Jerman,SK,0,Downhill
2006-11-30,Marcus Sandell,FI,0,Giant Slalom
2006-11-30,Johan Clarey,FR,0,Downhill
2006-11-30,Natko Zrncic-Dim,HR,8,Combined
2006-11-30,Manfred Moelgg,IT,0,Slalom
2006-11-30,Florian Eisath,IT,7,Combined
2006-11-30,Massimiliano Blardone,IT,0,Giant Slalom
2006-11-30,Filip Trejbal,CZ,6,Slalom
2006-11-30,Davide Simoncelli,IT,5,Giant Slalom
2006-11-30,Olivier Brand,CH,0,Super G
2006-11-30,Michael Janyk,CA,0,Slalom
2006-11-30,Jimmy Cochran,US,4,Slalom
2006-11-30,Felix Neureuther,DE,0,Slalom
2006-11-30,Noel Baxter,GB,3,Combined
2006-11-30,Paul Stutz,CA,0,Slalom
2006-11-30,Didier Defago,CH,32,Downhill
2006-11-30,Manuel Osborne-Paradis,CA,0,Downhill
2006-11-30,Pierrick Bourgeat,FR,0,Combined
2006-11-30,Mario Matt,AT,0,Slalom
2006-11-30,Wojciech Zagorski,PL,0,Combined
2006-11-30,Romed Baumann,AT,9,Combined
2006-11-30,Petter Brenna,NO,0,Combined
2006-11-30,Lucas Senoner,IT,0,Combined
2006-11-30,David Poisson,FR,0,Downhill
2006-11-30,Jan Wojtiuk,PL,0,Combined
2006-11-30,Ales Gorza,SK,45,Combined
2006-11-30,Ondrej Bank,CZ,40,Combined
2006-11-30,Ted Ligety,US,26,Giant Slalom
2006-11-30,Silvan Zurbriggen,CH,0,Slalom
2006-11-30,Daniel Albrecht,CH,0,Slalom
2006-11-30,Rainer Schoenfelder,AT,60,Combined
2006-11-30,Johannes Stehle,DE,0,Downhill
2006-11-30,Mirko Deflorian,IT,0,Giant Slalom
2006-11-30,Julien Bal,FR,0,Combined
2006-11-30,Hans Olsson,SE,0,Combined
2006-11-30,Mario Scheiber,AT,14,Downhill
2006-11-30,Christophe Roux,MD,0,Combined
2006-11-30,Silvano Varettoni,IT,0,Downhill
2006-11-30,Niklas Rainer,SE,29,Combined
2006-11-30,Jean-Baptiste Grange,FR,36,Slalom
2006-11-30,Mark Bridgwater,NZ,0,Combined
2006-11-30,Benjamin Raich,AT,0,Slalom
2006-11-30,Peter Fill,IT,50,Downhill
2006-11-30,Ivica Kostelic,HR,0,Combined
2006-11-30,Martin Vrablik,CZ,0,Combined
2006-11-30,Marc Berthod,CH,80,Slalom
2006-12-10,Lucas Senoner,IT,0,Combined
2006-12-10,Marcus Sandell,FI,0,Giant Slalom
2006-12-10,Markus Larsson,SE,0,Slalom
2006-12-10,Andrej Jerman,SK,0,Downhill
2006-12-10,Stefan Guay,CA,0,Super G
2006-12-10,Pierrick Bourgeat,FR,60,Combined
2006-12-10,Silvano Varettoni,IT,0,Downhill
2006-12-10,Marco Sullivan,US,10,Downhill
2006-12-10,Erik Guay,CA,0,Downhill
2006-12-10,Akira Sasaki,JP,0,Slalom
2006-12-10,Julien Lizeroux,FR,0,Slalom
2006-12-10,Christof Innerhofer,IT,7,Combined
2006-12-10,Ryan Semple,CA,9,Combined
2006-12-10,Peter Fill,IT,72,Downhill
2006-12-10,Johan Clarey,FR,0,Downhill
2006-12-10,Silvan Zurbriggen,CH,29,Slalom
2006-12-10,Natko Zrncic-Dim,HR,8,Combined
2006-12-10,Benjamin Raich,AT,26,Slalom
2006-12-10,Stephan Keppler,DE,0,Super G
2006-12-10,Beat Feuz,CH,0,Downhill
2006-12-10,Massimiliano Blardone,IT,0,Giant Slalom
2006-12-10,Mark Bridgwater,NZ,0,Combined
2006-12-10,Jonathon Brauer,AU,0,Combined
2006-12-10,Jan Wojtiuk,PL,0,Combined
2006-12-10,Jouni Pellinen,FI,0,Super G
2006-12-10,Noel Baxter,GB,3,Combined
2006-12-10,Marc Berthod,CH,93,Slalom
2006-12-10,Romed Baumann,AT,89,Combined
2006-12-10,Rainer Schoenfelder,AT,92,Combined
2006-12-10,Jimmy Cochran,US,4,Slalom
2006-12-10,Kurt Sulzenbacher,IT,0,Downhill
2006-12-10,Mario Matt,AT,2,Slalom
2006-12-10,Michael Janyk,CA,5,Slalom
2006-12-10,Olivier Brand,CH,0,Super G
2006-12-10,Davide Simoncelli,IT,5,Giant Slalom
